pokemon_id,version_id,item_id,rarity
374,15,210,5
374,16,210,5
374,17,210,5
374,18,210,5
374,21,210,5
374,22,210,5
374,23,210,5
374,24,210,5
375,7,210,5
375,8,210,5
375,9,210,5
375,10,210,5
375,11,210,5
375,12,210,5
375,13,210,5
375,14,210,5
375,15,210,5
375,16,210,5
375,17,210,5
375,18,210,5
375,21,210,5
375,22,210,5
375,23,210,5
375,24,210,5
376,7,210,5
376,8,210,5
376,9,210,5
376,10,210,5
376,11,210,5
376,12,210,5
376,13,210,5
376,14,210,5
376,15,210,5
376,16,210,5
376,17,210,5
376,18,210,5
376,21,210,5
376,22,210,5
376,23,210,5
376,24,210,5
385,7,91,100
385,8,91,100
385,9,91,100
385,10,91,100
385,11,91,100
385,12,91,100
385,13,91,100
385,14,91,100
385,15,91,100
385,16,91,100
385,17,91,100
385,18,91,100
385,21,91,100
385,22,91,100
385,23,91,100
385,24,91,100
396,12,165,5
396,13,165,5
396,14,165,5
396,15,165,5
396,16,165,5
396,17,165,5
396,18,165,5
396,21,165,5
396,22,165,5
397,12,165,5
397,13,165,5
397,14,165,5
397,15,165,5
397,16,165,5
397,17,165,5
397,18,165,5
397,21,165,5
397,22,165,5
398,12,165,5
398,13,165,5
398,14,165,5
398,15,165,5
398,16,165,5
398,17,165,5
398,18,165,5
398,21,165,5
398,22,165,5
400,12,132,50
400,12,135,5
400,13,132,50
400,13,135,5
400,14,132,50
400,14,135,5
400,15,132,50
400,15,135,5
400,16,132,50
400,16,135,5
400,17,132,50
400,17,135,5
400,18,132,50
400,18,135,5
400,21,132,50
400,21,135,5
400,22,132,50
400,22,135,5
401,12,254,5
401,13,254,5
401,14,254,5
401,15,254,5
401,16,254,5
401,17,254,5
401,18,254,5
401,21,254,5
401,22,254,5
401,23,254,5
401,24,254,5
402,12,254,5
402,13,254,5
402,14,254,5
402,15,254,5
402,16,254,5
402,17,254,5
402,18,254,5
402,21,254,5
402,22,254,5
402,23,254,5
402,24,254,5
406,12,222,5
406,13,222,5
406,14,222,5
406,15,222,5
406,16,222,5
406,17,222,5
406,18,222,5
406,21,222,5
406,22,222,5
406,23,222,5
406,24,222,5
407,12,222,5
407,13,222,5
407,14,222,5
407,15,222,5
407,16,222,5
407,17,222,5
407,18,222,5
407,21,222,5
407,21,588,1
407,22,222,5
407,22,588,1
407,23,222,5
407,24,222,5
413,12,199,5
413,13,199,5
413,14,199,5
413,15,199,5
413,16,199,5
413,17,199,5
413,18,199,5
413,21,199,5
413,22,199,5
413,23,199,5
413,24,199,5
414,12,199,5
414,13,199,5
414,14,199,5
414,15,199,5
414,16,199,5
414,17,199,5
414,18,199,5
414,21,199,5
414,22,199,5
414,23,199,5
414,24,199,5
415,12,94,100
415,13,94,100
415,14,94,100
415,15,94,100
415,16,94,100
415,17,94,100
415,18,94,100
415,21,94,5
415,22,94,5
415,23,94,5
415,24,94,5
416,12,222,5
416,13,222,5
416,14,222,5
416,15,222,5
416,16,222,5
416,17,222,5
416,18,222,5
416,21,222,5
416,22,222,5
416,23,222,5
416,24,222,5
418,12,163,5
418,13,163,5
418,14,163,5
418,15,163,5
418,16,163,5
418,17,163,5
418,18,163,5
419,12,163,5
419,13,163,5
419,14,163,5
419,15,163,5
419,16,163,5
419,17,163,5
419,18,163,5
420,12,216,5
420,13,216,5
420,14,216,5
420,15,216,5
420,16,216,5
420,17,216,5
420,18,216,5
420,21,216,5
420,22,216,5
420,23,216,5
420,24,216,5
421,12,216,5
421,13,216,5
421,14,216,5
421,15,216,5
421,16,216,5
421,17,216,5
421,18,216,5
421,21,216,5
421,22,216,5
421,23,216,5
421,24,216,5
426,21,584,1
426,22,584,1
427,12,166,5
427,13,166,5
427,14,166,5
427,15,166,5
427,16,166,5
427,17,166,5
427,18,166,5
427,21,128,50
427,22,128,50
428,12,166,5
428,13,166,5
428,14,166,5
428,15,166,5
428,16,166,5
428,17,166,5
428,18,166,5
428,21,128,50
428,22,128,50
431,12,126,5
431,13,126,5
431,14,126,5
431,15,126,5
431,16,126,5
431,17,126,5
431,18,126,5
431,21,126,5
431,22,126,5
432,12,126,5
432,13,126,5
432,14,126,5
432,15,126,5
432,16,126,5
432,17,126,5
432,18,126,5
432,21,126,5
432,22,126,5
433,12,175,5
433,13,175,5
433,14,175,5
433,15,175,5
433,16,175,5
433,17,175,5
433,18,175,5
433,21,175,5
433,22,175,5
434,12,128,5
434,13,128,5
434,14,128,5
434,15,128,5
434,16,128,5
434,17,128,5
434,18,128,5
434,21,128,5
434,22,128,5
435,12,128,5
435,13,128,5
435,14,128,5
435,15,128,5
435,16,128,5
435,17,128,5
435,18,128,5
435,21,128,5
435,22,128,5
436,12,210,5
436,13,210,5
436,14,210,5
436,15,210,5
436,16,210,5
436,17,210,5
436,18,210,5
436,21,210,5
436,22,210,5
436,23,210,5
436,24,210,5
437,12,210,5
437,13,210,5
437,14,210,5
437,15,210,5
437,16,210,5
437,17,210,5
437,18,210,5
437,21,210,5
437,22,210,5
437,23,210,5
437,24,210,5
439,12,131,5
439,13,131,5
439,14,131,5
439,15,131,5
439,16,131,5
439,17,131,5
439,18,131,5
440,12,110,50
440,12,233,5
440,13,110,50
440,13,233,5
440,14,110,50
440,14,233,5
440,15,110,50
440,15,233,5
440,16,110,50
440,16,233,5
440,17,110,50
440,17,208,5
440,18,110,50
440,18,208,5
440,21,110,50
440,21,208,5
440,22,110,50
440,22,208,5
440,23,110,50
440,23,208,5
440,24,110,50
440,24,208,5
441,12,254,5
441,13,254,5
441,14,254,5
441,15,254,5
441,16,254,5
441,17,254,5
441,18,254,5
441,21,254,5
441,22,254,5
441,23,254,5
441,24,254,5
443,12,174,5
443,13,174,5
443,14,174,5
443,15,174,5
443,16,174,5
443,17,174,5
443,18,174,5
443,21,174,5
443,22,174,5
444,12,174,5
444,13,174,5
444,14,174,5
444,15,174,5
444,16,174,5
444,17,174,5
444,18,174,5
444,21,174,5
444,22,174,5
445,12,174,5
445,13,174,5
445,14,174,5
445,15,174,5
445,16,174,5
445,17,174,5
445,18,174,5
445,21,174,5
445,22,174,5
446,12,211,100
446,13,211,100
446,14,211,100
446,15,211,100
446,16,211,100
446,17,211,100
446,18,211,100
446,21,211,100
446,22,211,100
446,23,211,100
446,24,211,100
451,12,222,5
451,13,222,5
451,14,222,5
451,15,222,5
451,16,222,5
451,17,222,5
451,18,222,5
451,21,222,5
451,22,222,5
451,23,222,5
451,24,222,5
452,12,222,5
452,13,222,5
452,14,222,5
452,15,222,5
452,16,222,5
452,17,222,5
452,18,222,5
452,21,222,5
452,22,222,5
452,23,222,5
452,24,222,5
453,12,258,5
453,13,258,5
453,14,258,5
453,15,258,5
453,16,258,5
453,17,258,5
453,18,258,5
453,21,258,5
453,22,258,5
453,23,258,5
453,24,258,5
454,12,258,5
454,13,258,5
454,14,258,5
454,15,258,5
454,16,258,5
454,17,258,5
454,18,258,5
454,21,258,5
454,22,258,5
454,23,258,5
454,24,258,5
456,12,164,5
456,13,164,5
456,14,164,5
456,15,164,5
456,16,164,5
456,17,164,5
456,18,164,5
456,21,164,5
456,22,164,5
457,12,164,5
457,13,164,5
457,14,164,5
457,15,164,5
457,16,164,5
457,17,164,5
457,18,164,5
457,21,164,5
457,22,164,5
459,12,223,5
459,13,223,5
459,14,223,5
459,15,223,5
459,16,223,5
459,17,223,5
459,18,223,5
459,21,223,5
459,22,223,5
459,23,223,5
459,24,223,5
460,12,223,5
460,13,223,5
460,14,223,5
460,15,223,5
460,16,223,5
460,17,223,5
460,18,223,5
460,21,223,5
460,22,223,5
460,23,223,5
460,24,223,5
461,12,194,5
461,12,263,50
461,13,194,5
461,13,263,50
461,14,194,5
461,14,263,50
461,15,194,5
461,15,263,50
461,16,194,5
461,16,263,50
461,17,194,5
461,17,263,50
461,18,194,5
461,18,263,50
461,21,194,5
461,21,263,50
461,22,194,5
461,22,263,50
461,23,194,5
461,23,263,50
461,24,194,5
461,24,263,50
462,12,210,5
462,13,210,5
462,14,210,5
462,15,210,5
462,16,210,5
462,17,210,5
462,18,210,5
462,21,210,5
462,22,210,5
462,23,210,5
462,24,210,5
463,12,256,5
463,13,256,5
463,14,256,5
463,15,256,5
463,16,256,5
463,17,256,5
463,18,256,5
463,21,256,5
463,22,256,5
463,23,256,5
463,24,256,5
466,12,299,50
466,13,299,5
466,14,299,50
466,15,299,5
466,16,299,5
466,17,299,5
466,18,299,5
466,21,299,5
466,22,299,5
466,23,299,5
466,24,299,5
467,12,300,5
467,13,300,50
467,14,300,50
467,15,300,5
467,16,300,5
467,17,300,5
467,18,300,5
467,21,300,5
467,22,300,5
467,23,300,5
467,24,300,5
469,12,242,5
469,13,242,5
469,14,242,5
469,15,242,5
469,16,242,5
469,17,242,5
469,18,242,5
469,21,242,5
469,22,242,5
469,23,242,5
469,24,242,5
476,12,215,5
476,13,215,5
476,14,215,5
476,15,215,5
476,16,215,5
476,17,215,5
476,18,215,5
476,21,215,5
476,22,215,5
476,23,215,5
476,24,215,5
477,12,173,5
477,13,173,5
477,14,173,5
477,15,173,5
477,16,173,5
477,17,173,5
477,18,173,5
477,21,173,5
477,22,173,5
478,12,176,5
478,13,176,5
478,14,176,5
478,15,176,5
478,16,176,5
478,17,176,5
478,18,176,5
478,21,176,5
478,22,176,5
492,12,134,100
492,13,134,100
492,14,134,100
492,15,134,100
492,16,134,100
492,17,134,100
492,18,134,100
492,21,134,100
492,22,134,100
492,23,134,100
492,24,134,100
511,17,132,50
511,17,161,5
511,18,132,50
511,18,161,5
511,21,132,50
511,21,161,5
511,22,132,50
511,22,161,5
512,17,132,50
512,17,161,5
512,18,132,50
512,18,161,5
512,21,132,50
512,21,161,5
512,22,132,50
512,22,161,5
513,17,132,50
513,17,162,5
513,18,132,50
513,18,162,5
513,21,132,50
513,21,162,5
513,22,132,50
513,22,162,5
514,17,132,50
514,17,162,5
514,18,132,50
514,18,162,5
514,21,132,50
514,21,162,5
514,22,132,50
514,22,162,5
515,17,132,50
515,17,164,5
515,18,132,50
515,18,164,5
515,21,132,50
515,21,164,5
515,22,132,50
515,22,164,5
516,17,132,50
516,17,164,5
516,18,132,50
516,18,164,5
516,21,132,50
516,21,164,5
516,22,132,50
516,22,164,5
522,17,126,50
522,18,126,50
522,21,126,50
522,22,126,50
523,17,126,50
523,18,126,50
523,21,126,50
523,22,126,50
524,17,206,50
524,17,215,5
524,18,206,50
524,18,215,5
524,21,206,50
524,21,215,5
524,22,206,50
524,22,215,5
524,23,206,50
524,23,215,5
524,24,206,50
524,24,215,5
525,17,206,50
525,17,215,5
525,18,206,50
525,18,215,5
525,21,206,50
525,21,215,5
525,22,206,50
525,22,215,5
525,23,206,50
525,23,215,5
525,24,206,50
525,24,215,5
526,17,206,50
526,17,215,5
526,18,206,50
526,18,215,5
526,21,206,50
526,21,215,5
526,22,206,50
526,22,215,5
526,23,206,50
526,23,215,5
526,24,206,50
526,24,215,5
531,17,132,50
531,17,135,5
531,18,132,50
531,18,135,5
531,21,132,50
531,21,135,5
531,22,132,50
531,22,135,5
531,23,132,50
531,23,135,5
531,24,132,50
531,24,135,5
535,17,133,50
535,18,133,50
535,21,128,50
535,22,128,50
536,17,133,50
536,18,133,50
536,21,128,50
536,22,128,50
537,17,133,50
537,18,133,50
537,21,128,50
537,22,128,50
538,17,218,5
538,17,245,1
538,18,218,5
538,18,245,1
538,21,218,5
538,21,245,1
538,22,218,5
538,22,245,1
538,23,218,5
538,24,218,5
539,17,218,5
539,17,245,1
539,18,218,5
539,18,245,1
539,21,218,5
539,21,245,1
539,22,218,5
539,22,245,1
539,23,218,5
539,24,218,5
540,17,196,5
540,18,196,5
540,21,196,5
540,22,196,5
540,23,196,5
540,24,196,5
541,17,196,5
541,18,196,5
541,21,196,5
541,22,196,5
541,23,196,5
541,24,196,5
542,17,196,5
542,18,196,5
542,21,196,5
542,22,196,5
542,23,196,5
542,24,196,5
543,17,128,50
543,17,222,5
543,18,128,50
543,18,222,5
543,21,222,5
543,22,222,5
543,23,222,5
543,24,222,5
544,17,128,50
544,17,222,5
544,18,128,50
544,18,222,5
544,21,222,5
544,22,222,5
544,23,222,5
544,24,222,5
545,17,128,50
545,17,222,5
545,18,128,50
545,18,222,5
545,21,222,5
545,22,222,5
545,23,222,5
545,24,222,5
550,17,203,5
550,18,203,5
550,21,203,5
550,22,203,5
550,23,203,5
550,24,203,5
554,17,129,50
554,18,129,50
554,21,129,50
554,22,129,50
555,17,129,50
555,18,129,50
555,21,129,50
555,22,129,50
556,17,216,5
556,18,216,5
556,21,216,5
556,22,216,5
556,23,216,5
556,24,216,5
557,17,106,1
557,17,215,5
557,18,106,1
557,18,215,5
557,21,106,1
557,21,215,5
557,22,106,1
557,22,215,5
557,23,215,5
557,24,215,5
558,17,106,1
558,17,215,5
558,18,106,1
558,18,215,5
558,21,106,1
558,21,215,5
558,22,106,1
558,22,215,5
558,23,215,5
558,24,215,5
559,17,272,5
559,18,272,5
559,21,272,5
559,22,272,5
559,23,272,5
559,24,272,5
560,17,272,5
560,18,272,5
560,21,272,5
560,22,272,5
560,23,272,5
560,24,272,5
562,17,224,5
562,18,224,5
562,21,224,5
562,22,224,5
562,23,224,5
562,24,224,5
563,17,224,5
563,18,224,5
563,21,224,5
563,22,224,5
563,23,224,5
563,24,224,5
568,17,92,1
568,17,258,5
568,18,92,1
568,18,258,5
568,21,92,1
568,21,258,5
568,22,92,1
568,22,258,5
568,23,258,5
568,24,258,5
569,17,92,5
569,17,258,50
569,17,622,1
569,18,92,5
569,18,258,50
569,18,622,1
569,21,92,5
569,21,258,50
569,21,622,1
569,22,92,5
569,22,258,50
569,22,622,1
569,23,92,5
569,23,258,50
569,24,92,5
569,24,258,50
572,17,127,50
572,18,127,50
572,21,127,50
572,22,127,50
573,17,127,50
573,18,127,50
573,21,127,50
573,22,127,50
574,21,133,50
574,22,133,50
575,21,133,50
575,22,133,50
576,21,133,50
576,22,133,50
577,21,133,50
577,22,133,50
578,21,133,50
578,22,133,50
579,21,133,50
579,22,133,50
587,17,126,100
587,18,126,100
587,21,126,100
587,22,126,100
590,17,86,50
590,17,87,5
590,17,621,1
590,18,86,50
590,18,87,5
590,18,621,1
590,21,86,50
590,21,87,5
590,21,621,1
590,22,86,50
590,22,87,5
590,22,621,1
590,23,86,50
590,23,87,5
590,24,86,50
590,24,87,5
591,17,86,50
591,17,87,5
591,17,621,1
591,18,86,50
591,18,87,5
591,18,621,1
591,21,86,50
591,21,87,5
591,21,621,1
591,22,86,50
591,22,87,5
591,22,621,1
591,23,86,50
591,23,87,5
591,24,86,50
591,24,87,5
597,17,265,5
597,18,265,5
597,21,265,5
597,22,265,5
597,23,265,5
597,24,265,5
598,17,265,5
598,18,265,5
598,21,265,5
598,22,265,5
598,23,265,5
598,24,265,5
613,17,130,50
613,18,130,50
613,21,130,50
613,22,130,50
614,17,130,50
614,18,130,50
614,21,130,50
614,22,130,50
615,17,223,5
615,18,223,5
615,21,223,5
615,22,223,5
615,23,223,5
615,24,223,5
618,17,214,5
618,18,214,5
618,21,214,5
618,22,214,5
618,23,214,5
618,24,214,5
621,17,227,5
621,18,227,5
621,21,227,5
621,22,227,5
621,23,227,5
621,24,227,5
622,17,246,5
622,18,246,5
622,21,246,5
622,22,246,5
622,23,246,5
622,24,246,5
623,17,246,5
623,18,246,5
623,21,246,5
623,22,246,5
623,23,246,5
623,24,246,5
631,21,250,1
631,22,250,1
637,17,199,100
637,18,199,100
637,21,199,100
637,22,199,100
637,23,199,100
637,24,199,100
648,17,91,100
648,18,91,100
648,21,91,100
648,22,91,100
648,23,91,100
648,24,91,100
674,23,196,5
674,24,196,5
675,23,196,5
675,24,196,5
701,23,198,5
701,24,198,5
10004,12,199,5
10004,13,199,5
10004,14,199,5
10004,15,199,5
10004,16,199,5
10004,17,199,5
10004,18,199,5
10004,21,199,5
10004,22,199,5
10004,23,199,5
10004,24,199,5
10005,12,199,5
10005,13,199,5
10005,14,199,5
10005,15,199,5
10005,16,199,5
10005,17,199,5
10005,18,199,5
10005,21,199,5
10005,22,199,5
10005,23,199,5
10005,24,199,5
10006,14,134,100
10006,15,134,100
10006,16,134,100
10006,17,134,100
10006,18,134,100
10006,21,134,100
10006,22,134,100
10006,23,134,100
10006,24,134,100
10013,7,220,100
10013,8,220,100
10013,9,220,100
10013,10,220,100
10013,11,220,100
10013,12,220,100
10013,13,220,100
10013,14,220,100
10013,15,220,100
10013,16,220,100
10013,17,220,100
10013,18,220,100
10013,21,220,100
10013,22,220,100
10013,23,220,100
10013,24,220,100
10014,7,220,100
10014,8,220,100
10014,9,220,100
10014,10,220,100
10014,11,220,100
10014,12,220,100
10014,13,220,100
10014,14,220,100
10014,15,220,100
10014,16,220,100
10014,17,220,100
10014,18,220,100
10014,21,220,100
10014,22,220,100
10014,23,220,100
10014,24,220,100
10015,7,220,100
10015,8,220,100
10015,9,220,100
10015,10,220,100
10015,11,220,100
10015,12,220,100
10015,13,220,100
10015,14,220,100
10015,15,220,100
10015,16,220,100
10015,17,220,100
10015,18,220,100
10015,21,220,100
10015,22,220,100
10015,23,220,100
10015,24,220,100
10016,17,204,5
10016,18,204,5
10016,21,204,5
10016,22,204,5
10016,23,204,5
10016,24,204,5
10017,17,129,50
10017,18,129,50
10017,21,129,50
10017,22,129,50
10018,17,91,100
10018,18,91,100
10018,21,91,100
10018,22,91,100
10018,23,91,100
10018,24,91,100
10029,23,216,100
10029,24,216,100
10032,23,216,100
10032,24,216,100
10037,23,225,5
10037,24,225,5
10053,23,215,5
10053,24,215,5
10056,23,224,5
10056,24,224,5
10060,23,223,5
10060,24,223,5
